"ID"	"sex"	"age"	"stage"	"WH"	"captive"	"growth_rate"	"d.dev"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"100"	"101"	"102"	"103"	"104"	"105"	"106"	"107"	"108"	"109"	"110"	"111"	"112"	"113"	"114"	"115"	"116"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"141"	"142"	"143"	"144"	"145"	"146"	"147"	"148"	"149"	"150"	"151"	"152"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"165"	"166"	"167"	"168"	"169"	"170"	"171"	"172"	"173"	"174"	"175"	"176"	"177"	"178"	"179"	"180"	"181"	"182"	"183"	"184"	"185"	"186"	"187"	"188"	"189"	"190"	"191"	"192"	"193"	"194"	"195"	"196"	"197"	"198"	"199"	"200"
"key6.69"	"200_11_27_w"	1	0	1	1	"197_30_37_w/197_24_35_w"	0	0	-0.05	0	0.05	0.05	0	0	0	0.05	0	0	0	0	0.05	0.05	0.05	0.05	-0.05	0	0	-0.05	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	2	1	2	2	2	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	2	1	2	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1
"key5312"	"200_32_7_w"	1	0	1	1	"197_17_20_w/197_1_33_w"	0	0	0	0.05	0	0.05	0	-0.05	0	0.05	-0.05	0.05	0	0	0.05	0	0	0.05	0.05	0	-0.05	0	2	1	2	1	1	2	1	1	2	2	2	2	2	1	1	1	1	2	1	1	2	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	2	1	2	2	2	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	2	2	2	1	1	2	1	1	2	1	2	2	2	2	1	2	1	2	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	2	1
"key6.716"	"200_25_32_w"	1	0	1	1	"197_12_5_w/197_24_8_w"	0	0	0	0.05	0.05	0	0	-0.05	0	0	-0.05	0.05	0	0	0.05	0.05	0	0.05	-0.05	-0.05	-0.05	-0.05	1	1	2	1	2	2	1	2	2	2	2	2	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	1	2	2	2	2	2	1	1	2	2	2	1	2	2	2	1	1	1	2	2	2	2	2	2	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2
"key56"	"200_7_2_w"	2	0	1	1	"197_20_16_w/196_1_36_w"	0	0	-0.05	0	0	0.05	-0.05	-0.05	0.05	0	0	0	-0.05	0.05	0.05	0.05	0.05	0.05	-0.05	0.05	0	0	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	2	2	2	2	1	1	1	1	2	1	1	2	2	2	1	1	1	2	2	2	2	1	2	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	1
"key5.591"	"200_11_13_w"	2	0	1	1	"197_30_37_w/197_24_35_w"	0	0	-0.05	0	0.05	0	0	0.05	0	0	0.05	0	0	0	0.05	0.05	0	0	0.05	0	0	0	1	1	1	1	2	1	2	1	2	2	2	2	2	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	1	2	1	2	2	2	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	2	2	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	1
"key5.5211"	"200_4_29_w"	2	0	1	1	"197_13_22_w/197_15_2_w"	0	0	-0.05	-0.05	-0.05	0.05	0.05	0	0.05	0	-0.05	0.05	0	0	0.05	0.05	-0.05	0	0	0	0.05	-0.05	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	2	2	1	2	2	1	1	2	1	1	2	2	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	2	1	2	1	2	1
"key3.9"	"200_3_31_w"	2	0	1	1	"197_15_14_w/197_9_14_w"	0	0	0	0.05	0	0.05	-0.05	0	0	0	0	0	-0.05	0.05	0.05	0.05	0	0	0	0	0	-0.05	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	1	2	2	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	1	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	1	2
"key3.420"	"200_21_12_w"	2	0	1	1	"197_6_11_w/197_10_30_w"	0	0	0	-0.05	0.05	0.05	0	-0.05	0	0	-0.05	0.05	-0.05	0.05	0	0.05	-0.05	0.05	0.05	-0.05	0	0	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	2	2	2	1	2	1	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	2	2	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	2	2	1	2	1
"key3.4151"	"199_19_18_w"	1	1	1	1	"196_17_25_w/196_19_22_w"	0	0	0	0	0	0	0	0.05	0	-0.05	0	0	-0.05	0.05	0.05	0	0	0.05	0.05	-0.05	-0.05	0	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	2	1	2	1	2	2	2	2	2	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	1	1	2	1	2	2	2	2	1	2	2	1	2	1	2	2	2	2	1	2	1	1	1	2	2	1	1	2	2	2	2	1	2	2	2	2	1	1	1	1
"key6.711"	"200_16_28_w"	2	0	1	1	"197_9_37_w/197_3_31_w"	0	0	-0.05	0	0	0.05	0	-0.05	0	0.05	-0.05	0	0	0	0	0	-0.05	0	0	0	-0.05	0	1	2	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	2	2	1	2	2	2	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1	2	2
"key6.327"	"200_28_16_w"	2	0	1	1	"197_27_37_w/197_27_10_w"	0	0	-0.05	0.05	0.05	0.05	0	-0.05	0	0	0	0	0	0	0	0	-0.05	0	0	-0.05	-0.05	-0.05	2	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1	2	2	2	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1
"key4.911"	"199_37_29_w"	1	1	1	1	"195_15_11_w/196_6_26_w"	0	0	0	-0.05	0	0.05	0	0	0	-0.05	0.05	-0.05	-0.05	-0.05	0.05	-0.05	0	0.05	0	-0.05	0	0	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	2	2	1	1	2	1	2	2	2	2	1	1	1	1	2	2	1	2	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	2	1	2	2	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	1
"key6161"	"200_17_1_w"	1	0	1	1	"197_7_17_w/197_10_10_w"	0	0	-0.05	0	0.05	0.05	0	0.05	0	-0.05	0	0	-0.05	-0.05	0.05	0.05	0	0.05	0.05	0.05	-0.05	-0.05	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	2	1	1	2	2	2	1	2	1	2	2	2	2	1	1	1	2	2	2	1	1	2	2	1	2	2	2	2	2	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	2	1	2	1
"key6.56"	"197_7_15_w"	1	3	2	1	"194_20_28_w/194_12_22_w"	0	0	-0.05	0	0.05	0.05	0	0.05	0	0	0	0	-0.05	0	0.05	0.05	0	0.05	0	-0.05	-0.05	-0.05	1	2	2	1	2	2	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	2	2	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	1	2	2	2	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	1	2	2	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	2	2	2	2	2	1	2
"key3.426"	"200_27_28_w"	1	0	1	1	"197_16_4_w/197_12_18_w"	0	0	0	0	0.05	0.05	0.05	-0.05	-0.05	-0.05	-0.05	-0.05	0	-0.05	0.05	0	0	0	0.05	-0.05	0	0	2	2	1	1	2	2	1	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	1	2	2	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	2	2	2	2	1	1	2	2	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"key3.4172"	"198_18_27_w"	2	2	1	1	"195_30_29_w/195_12_18_w"	0	0	0	0	0	0	0	-0.05	0	0	-0.05	0.05	-0.05	0	0.05	0	0	0.05	0	-0.05	-0.05	-0.05	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	2	2	1	2	2	1	2	2	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	1	2	1	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	1	1	2	1
"key614"	"200_15_1_w"	1	0	1	1	"197_28_1_w/197_18_13_w"	0	0	-0.05	0.05	-0.05	0.05	0	0	0	0	-0.05	-0.05	-0.05	0.05	0.05	0	-0.05	0.05	-0.05	0.05	0	-0.05	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	2	2	1	1	2	1	1	2	2	2	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	1	1	2	1	1	2	2	1	2	2	2	1	1	2	1	2	2	2	1	1	2	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	1
"key4.2251"	"200_26_13_w"	1	0	1	1	"197_19_16_w/197_18_34_w"	0	0	0	0	-0.05	0.05	0.05	-0.05	0	0.05	0	-0.05	0	0	0	0.05	0	0.05	-0.05	0	0	0	2	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	2	1	2	1	1	2	2	1	2	1	2	2	1	1	2	1	2	2	2	1	1	2	1	1	2	2	2	1	2	2	2	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	1	2	2	1
"key441"	"197_5_1_w"	2	3	2	1	"193_3_27_w/194_31_10_w"	0	0	0	0.05	0.05	0.05	-0.05	0	0.05	0	0	0	-0.05	0	0.05	0	0.05	0.05	0.05	0	0	-0.05	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	1	2	2	2	1	2	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	2	2	1	2	2	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	1	1	1	2	2	2	1	2	2	1	1	2	1	1	2	1	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	2
"key5.220"	"200_21_29_w"	1	0	1	1	"197_6_11_w/197_10_30_w"	0	0	-0.05	0	0	0.05	-0.05	-0.05	-0.05	0	0.05	0.05	0	0	0.05	0.05	-0.05	0.05	0.05	-0.05	0	0	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	2	2	1	1	2	2	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	2	2	1	2	2	1	1	2	1	2	2	1	1	2	2	2	2	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	2	1	1	2	2	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	2
"key6.332"	"200_34_18_w"	2	0	1	1	"197_23_24_w/197_22_7_w"	0	0	0.05	0	0.05	0.05	-0.05	-0.05	0.05	-0.05	0	-0.05	0.05	0	0.05	0	-0.05	0.05	0	0	-0.05	-0.05	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	2	2	1	2	2	2	1	2	1	2	2	2	1	2	2	2	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	2	1	2	2	1	2	2	1	1	2	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	2	1
"key4.2111"	"199_12_11_w"	2	1	1	1	"196_22_35_w/196_8_47_w"	0	0	-0.05	0	0	0.05	-0.05	-0.05	0	-0.05	0	0.05	-0.05	-0.05	0.05	0.05	-0.05	0.05	0	0	-0.05	-0.05	1	2	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	2	1	1	2	2	2	2	1	2	2	1	2	1	2	2	2	2	2	2	1	1	2	2	1	2	1	2	2	2	1	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	2
"key4.1110"	"198_2_6_w"	1	2	1	1	"195_27_12_w/195_5_1_w"	0	0	0	0.05	0	0	0	-0.05	0	0	-0.05	0	0	0.05	0.05	0.05	0.05	0.05	0	0	0	0	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	2	2	2	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	2	2	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1
"key5.815"	"200_33_26_w"	1	0	1	1	"197_23_38_w/197_1_5_w"	0	0	0.05	0.05	0.05	0.05	-0.05	-0.05	0.05	0	0.05	0	-0.05	0	0.05	0.05	0	0.05	0	-0.05	-0.05	0	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	2	2	1	2	1	1	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	2	1	1	2	2	1	2	2	1	2	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	2	1	1	1	1
"key6.138"	"193_1_8_w"	2	7	1	1	"190_29_18_w/190_22_1_w"	0	0	0.05	0	0.05	0.05	0	-0.05	0	0.05	0	0	0.05	0.05	0.05	0.05	0	0.05	0	0.05	0	0	2	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	2	1	2	1	2	2	2	1	2	2	1	1	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	2	2	2	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	2	1
